customer_id,name,email,phone,address,account_type,credit_score,state,join_date
f38625b7-7e96-43ad-9f05-1586f9d07505,William Johnston,angelahensley@example.net,001-918-257-6896x3144,"1758 Leblanc Orchard, Duranside, RI 32766",Business,812,AS,2023-07-01
532566d9-c97c-40d5-a2c6-ff46488c3721,Theresa Castillo,christopherjimenez@example.com,7498900857,"894 Harris Dale, Josephfurt, OH 26278",Checking,699,ME,2021-03-01
939bd38b-6d27-45f5-a763-6a66d2ea56ef,Susan Lindsey,littleherbert@example.org,001-684-653-1192x8561,"356 Salazar Junctions, Elizabethmouth, IL 31090",Savings,681,SD,2022-07-19
62b1fbaa-cb66-43c7-a885-83d586f6f75d,Eric Johnson,martinezalyssa@example.com,473.614.5269x3036,"573 Thomas Mount, New Steven, PR 30544",Savings,638,MS,2021-09-11
f619d5fb-51bf-4d97-a4d3-f912657a8204,Joseph Harrison,tesparza@example.com,483.688.4542x917,"47701 Barnett Lane, Port Michaelaborough, SD 21445",Business,695,AZ,2023-06-26
f401e4a0-c3dd-46b7-8749-ad15abae87d3,Terri Smith,jessica84@example.org,293-786-5348,"32259 Fox Key Apt. 489, West Katrinaton, MD 01609",Business,656,OH,2023-02-10
5292b483-d42e-487b-ac9a-5c5676ee126b,Jaime Ferrell,laura14@example.net,001-272-969-5973,"1030 Nancy Curve Suite 358, South Donnahaven, MH 71215",Savings,652,MS,2022-06-12
b365c838-7948-443e-89a0-62c02e8f783a,Kelsey Holder,debra27@example.net,(548)709-8867,"77478 Toni Ports Suite 631, Lake Eric, AK 80805",Checking,610,OR,2023-06-09
b10024b5-00b7-4724-84f3-fcce08b066d5,Katie Santos DVM,mbrown@example.net,358-383-9847x75859,"PSC 8781, Box 1664, APO AP 97696",Checking,737,AS,2024-09-24
5b53c0d4-68e6-42cc-8b2e-147b5c18c63b,Gregory Hart,mooreanthony@example.net,(289)922-6496x652,"732 Allen Springs, Hallberg, CO 32697",Business,727,TX,2021-08-31
7dcd04f7-5dc9-42f0-ba18-74e5afbfdb72,Robert Dunn,bwilson@example.org,5588623389,"4535 Small Crossroad Apt. 082, Port Hollyport, MO 98591",Savings,643,MA,2023-10-29
65afb077-9618-42b8-8e47-ddf032352923,Cameron Jarvis,christopherharris@example.com,957.717.0541x679,"2532 Kimberly Canyon, Annetteside, RI 89110",Savings,735,MH,2023-08-31
da0e94a0-757f-44a6-88d0-a5aea53e8609,Joe Hoover,nsullivan@example.net,353.837.4723x63671,"61315 Amber Street, Parkerberg, SD 77527",Business,786,NJ,2024-08-25
598ac693-d102-4943-92b1-6d1a37d73b51,Robert Bennett,christopher00@example.net,657-733-8130x333,"3176 Rodgers Expressway, Lake Zachary, HI 85429",Savings,836,IA,2021-09-03
d186ddb4-111c-4006-8e4b-81b793eccc17,Kathryn Richardson,jenniferhoward@example.com,639.649.7287,"6465 Claire Pass Suite 638, North Annette, IN 74275",Business,832,MI,2022-08-20
d48307aa-e75b-4208-9dc6-b97eef1f3469,Jesse Nolan,megan48@example.org,877.926.3022,"570 Miller Track Apt. 569, West Kimberlyborough, KY 52062",Savings,621,MD,2022-08-09
45713bbb-1965-4599-b7bb-f955019847f0,Jose Boyle,cholt@example.org,540-274-7949,"55783 Hale Mountains, Lake Emilystad, MN 48499",Business,600,VT,2023-02-19
a93a16e5-380c-4db6-9cef-8694e9d6582e,Jessica Hunter,angel16@example.org,6257229889,"7186 Michelle Plain Suite 191, Paulville, KY 64580",Savings,745,OK,2024-05-12
32d0fb47-10fe-4f4f-9cd0-ae4101f209cc,George Garza,mking@example.com,571.360.1014,"07705 Calhoun Canyon Suite 648, Markport, IA 80547",Business,708,IA,2024-04-08
6304b9f1-e186-4bbb-be27-0e90014b8a0d,Melanie Ware,ericstevenson@example.org,897.201.5180,"70589 Brandy Village Suite 871, Karichester, WY 80311",Checking,626,ND,2024-05-14
465a8285-ff7a-475d-a41d-56bc999abe87,Devon Costa,matthew31@example.com,001-363-616-7064,"5489 Smith Cove Suite 813, West Ryantown, SD 13963",Checking,590,OK,2023-03-27
dd6378f8-d471-4e96-b7d8-de23a22b9e39,Claudia Wilkinson,ckrueger@example.org,895-911-9074x7443,"1305 Andrew Forest Suite 651, Ruizstad, OH 19278",Business,717,VT,2024-01-30
6c0682c3-b1e7-4283-b2af-38003a4ea0e6,Michael Russell,jonathan35@example.org,+1-832-942-8515x0868,"7436 Davis Views Suite 993, Lake Sheilatown, WY 47441",Business,600,AK,2024-05-10
28ea1c85-48d5-4a31-85b4-54fa9fe083de,Brian Vasquez,mark86@example.com,(806)640-1834x43998,"971 Bruce Crescent Suite 299, North Diane, IN 88781",Checking,820,VA,2021-07-02
a5ae1174-9440-4da2-b3d9-01084ef1098e,Billy Parker,frazierhannah@example.org,7625415380,"28175 Brown Point, New Deborah, TX 35983",Business,806,DC,2023-04-04
654464b1-e871-4fc1-bce4-ce38240e6378,Tami Allen,angela19@example.net,6093966768,"750 Johnson Freeway, Lake Philipport, PW 01142",Savings,672,MA,2024-11-27
92a31392-98e0-431e-bdcb-20cefea75a89,Kevin Young,ashley85@example.net,(808)237-7775,"052 Acosta Corner Suite 758, East Christine, NC 16829",Business,803,NJ,2022-08-01
5f766244-593d-438b-b6a1-44125126067f,Lisa Anderson,cmoore@example.org,+1-344-803-3606x444,"763 Owens Avenue, Port Brittany, MO 85649",Business,831,IA,2021-10-07
5fb045fe-5255-4491-8585-cf424dba446d,William Sawyer,kelly20@example.com,(681)994-1329,"255 Melissa Valley, Simmonsfurt, WV 90298",Checking,820,MN,2021-11-07
c1ed9e88-3784-492b-baa1-f469052ed2a1,Denise Johnson,paulchristopher@example.org,001-373-298-2831x2803,"6978 Anthony Ford, New Ryan, SD 97881",Savings,789,AL,2021-04-12
f43deda5-5293-4e35-9089-7d00c09831af,Olivia Lopez,heidigraham@example.org,868.891.0575,"0974 Benjamin Extension, New Lisa, MI 48884",Savings,744,SC,2023-03-08
d60f66ae-a136-4ec9-adb8-6c2bc29704d8,Natasha Young,iwatson@example.org,(332)736-9387,"80762 Mark Streets, Port Dustin, MN 43312",Business,633,DE,2022-08-25
326c70bd-7de7-42fc-a353-61a612a56d88,Jeremy Stevens,cbrown@example.com,504-559-8295x06831,"621 Russell Haven, Williamport, SC 21009",Checking,748,WY,2024-08-03
280e114e-2432-484a-b71b-f123bca83c66,Fernando Johnson,xmartin@example.org,3916784613,"6204 Lee Vista Suite 892, Schultzchester, KY 05297",Savings,833,TX,2023-11-11
9d8b373f-afba-4ff3-8624-b8f2ff93e5a8,Brian Middleton,jerry73@example.org,(296)391-4963,"22041 Browning Neck, Evansburgh, TN 56278",Savings,785,MN,2023-01-16
305ae61e-3347-483c-bac5-58ffedec32c5,Shelia Reid,amberwalker@example.com,9588548722,"1328 Debbie Lane Suite 479, Port Jeffreystad, AS 73177",Business,598,AK,2022-10-27
e36009e1-16de-4649-ad4e-62c90926541c,Steven Sanchez,nross@example.net,257-375-6058x49256,"51431 Bailey Views, Lake Seanshire, GU 68868",Savings,625,RI,2021-11-19
e6144042-7a3a-4a60-b45f-d3b619e36de9,Ruben Smith,olivia68@example.com,909-424-2601,"389 John Motorway Apt. 091, Villegasbury, IN 43789",Savings,709,IL,2023-07-30
71b7e473-0c9c-41f3-bc89-ec51e8c4a58e,John Thomas,rossjennifer@example.org,564.733.1216,"058 Taylor Islands, New Ryanshire, MH 96949",Savings,639,ME,2024-09-03
019d1ea0-3e5b-4dec-9d8b-934522a41663,Deanna Mercado,suttonkyle@example.org,(695)567-6959x468,"8405 Anna Divide Apt. 483, North Pamelamouth, VI 35806",Savings,843,MS,2021-03-23
0e3cec35-2c2b-4854-8494-29b547b71a7f,Jennifer Henson,josephfitzgerald@example.net,831-756-2691x65225,"33802 Anderson Village, New Lorimouth, IN 40452",Checking,816,ND,2022-05-30
345ca798-72d0-4b3a-9014-bdce5306fbdd,Allen Walters,alison47@example.net,+1-271-925-4689x2616,"6150 Donald Square Suite 700, Larryville, MT 76991",Savings,607,IL,2023-06-16
54e28c7a-b2ae-4295-888f-cee5f7471ecc,Mr. Trevor Jensen,miguelhull@example.net,791-707-1217x91027,"30469 Cruz Fields, Mannfort, OR 53998",Checking,845,NM,2024-12-02
7bee3009-313f-403c-8e45-57319d66c149,Zoe Williams,ldeleon@example.net,255.819.4086,"72917 Stephen Well Apt. 699, Michaelburgh, AZ 39244",Savings,835,ND,2021-03-21
14223a6c-52dc-4f3f-9467-4e3a362870a1,Nicole Wheeler,howardmichelle@example.com,(731)544-8950x7074,"968 Robin Gardens Apt. 205, West Daniel, VA 62909",Business,806,ME,2024-06-17
c9f3a56b-cf18-43d1-833f-484ab734614c,Abigail Perez,tcummings@example.net,(793)423-5419x61767,"Unit 4119 Box 5526, DPO AA 38258",Checking,684,NY,2024-11-11
31c9c484-d1fe-4298-8b87-eef0cbca3b17,James Odom,ryanrita@example.org,(462)990-7720x8229,"8964 Jacob Common Suite 725, North Sharon, NY 91680",Savings,647,MI,2024-12-04
c4631464-43cb-427a-add9-aecf41d499c0,Amy Bradshaw,daniel79@example.com,(826)215-8100,"1208 Beth Burg, Angelamouth, GU 27704",Savings,804,AR,2021-05-05
1417220d-c647-4b01-91f9-51d2e2c21223,George Salas,tarajones@example.net,799-491-5013x160,"Unit 8397 Box 0747, DPO AP 35195",Business,828,IN,2023-10-08
f2cbb548-c748-4fc1-801b-413c146c279f,Sandra Taylor,amber59@example.net,251.583.1617,"4973 Stevens Knolls Suite 602, West Misty, MA 15071",Checking,594,WY,2022-06-26
2ced95cd-75fc-4c7d-821a-393ecbe8afe5,Tracy Evans,rryan@example.com,787-749-0972x18953,"PSC 1006, Box 6544, APO AE 62481",Business,702,VT,2021-08-23
afdc2403-0447-44df-8150-7030bbd71a1e,Grant Lindsey,hornecharles@example.net,(680)976-4682x181,"6673 James Forest, Youngfort, AL 51762",Business,661,TX,2022-07-08
4b7ff734-173c-45c2-a9bb-667f8badd25c,Shawn Marquez,msmith@example.com,634-439-2691,"46349 Schaefer Path, Ronaldport, WV 49609",Savings,587,WY,2022-12-22
5eac3e95-c41a-482f-801f-2a527f86fd88,Rodney Miller,lsullivan@example.net,001-940-692-4535x5135,"1759 Wright Extension Suite 584, Brewerton, IN 25703",Business,788,MN,2021-11-21
0a403184-689d-493d-b265-2900f299519b,Jeremy Ramos,zachary84@example.org,938.975.3205x863,"840 Jackson Throughway Suite 751, Lisaland, WA 94872",Checking,695,CT,2023-10-25
dfc64e63-dd5f-4d4c-9457-ca28269172d9,Matthew Wood,martinezbreanna@example.org,6575430197,"550 Francis Roads, Lake Josephchester, ID 84033",Checking,816,VT,2024-03-24
b2778124-9ef9-4eac-840a-cb3431d568be,Thomas Davis,monica38@example.net,(407)232-1550x603,"995 James Ports Suite 897, Hernandezfort, MO 86781",Checking,658,AK,2021-04-02
dcb7f6e9-cf64-4007-babc-d5b88048a71c,Jo Vincent,michael18@example.com,334-273-9640x6247,"660 Adams Bypass, Lauraville, MD 10512",Savings,729,MP,2021-10-09
bb5ea5f8-9e0d-4805-9b5c-8e7164d929f4,Benjamin Soto,cartertiffany@example.com,001-202-722-4352x5514,"330 Michelle Mountain Suite 975, Lake Brenda, SD 66434",Business,719,PA,2024-02-15
6fc00e2f-8ed8-49c9-8603-c10c73e9c09b,Crystal Choi,kross@example.net,(407)359-2239x279,"631 Villarreal Drives Suite 065, Nelsonport, UT 95668",Savings,827,AZ,2024-04-09
f605f27e-b442-431a-893c-fac51810d17f,Maria Stevens,ddiaz@example.com,437.739.1639,"02223 Hayes Inlet Suite 277, Port Stephanie, DE 03497",Savings,704,NY,2022-07-31
db9e2075-417d-4c9d-a75d-8c003196c2df,Jack Murphy,qmahoney@example.org,+1-430-458-3520x25102,"USNV Joyce, FPO AP 69496",Savings,654,MN,2024-10-24
8bf00c46-3308-48c1-98eb-2661700d1d92,Reginald Fleming,dharrison@example.com,(758)674-4268,"35650 Frank Shoal Apt. 707, New Hannahbury, AZ 12854",Savings,677,MI,2023-03-08
bb9b07f4-4533-4f85-bdce-1c1a4378d6ae,Zachary Brown,elizabeth90@example.com,(380)905-4776x1331,"1930 Aguilar Ridge, Olsonbury, NH 55072",Business,840,AZ,2021-10-13
d41a9916-ebaa-40e7-8b3c-abb723ee794e,Robert Stone,roger53@example.com,(724)998-9763x551,"39560 Debra River, New Elizabethport, NH 31282",Business,649,DE,2023-02-03
612cd1dc-f89b-4599-8591-8a08224da22c,Christopher Thomas,stacey77@example.org,001-811-388-5406x785,"1832 Robinson Roads, Steeleton, WI 05748",Checking,721,MP,2022-12-01
26eb0cf8-4de0-490b-8b54-45b0cd35d6f8,John Church,cooperjessica@example.org,001-454-556-4410x69168,"64453 Jones Ridge, Heatherberg, SC 76680",Savings,754,AK,2022-12-21
650d2c8a-4f03-4802-82a2-f705f8a8ec19,Jonathan Davis,luiskramer@example.net,+1-486-956-1411,"Unit 5800 Box 2143, DPO AE 71206",Business,716,VI,2021-12-30
92b4e53a-089a-4c5d-b6f4-3cca851910e1,Nicole Fleming,josephwest@example.com,633.626.3108,"80742 Patrick Plains Apt. 743, Lake Joseph, WA 10887",Checking,724,DE,2023-03-25
